Godfrey,0.5133826
Chamberlain,0.5134977
Fink,0.5136127
Hollis,0.5137274
Foreman,0.5138420
Carranza,0.5139565
Sharma,0.5140710
Kern,0.5141854
Chu,0.5142996
Knowles,0.5144137
Ma,0.5145277
Madison,0.5146416
Childs,0.5147552
Belcher,0.5148687
Wills,0.5149818
Womack,0.5150948
Dye,0.5152077
Arthur,0.5153204
Grace,0.5154330
Baca,0.5155455
Rutherford,0.5156580
Sorensen,0.5157705
Mccray,0.5158828
Hastings,0.5159951
Pierson,0.5161072
Chacon,0.5162193
Renteria,0.5163315
Mohamed,0.5164436
Nicholas,0.5165555
Kendrick,0.5166673
Ferreira,0.5167791
Lockhart,0.5168909
Boggs,0.5170026
Pryor,0.5171140
Doherty,0.5172254
Sargent,0.5173367
Kenney,0.5174480
Tuttle,0.5175592
Denton,0.5176703
Magee,0.5177814
Jamison,0.5178924
Lyon,0.5180034
Locke,0.5181142
Puckett,0.5182249
Coronado,0.5183356
Olvera,0.5184460
Sykes,0.5185564
Manuel,0.5186667
Burks,0.5187770
Chin,0.5188872
Quiroz,0.5189972
Hopper,0.5191068
Mcgill,0.5192163
Dolan,0.5193258
Mckenna,0.5194352
Head,0.5195446
Montano,0.5196539
Paredes,0.5197632
Delatorre,0.5198724
Langley,0.5199816
Sinclair,0.5200908
Dwyer,0.5202000
Shirley,0.5203091
Muller,0.5204182
Courtney,0.5205272
Slaughter,0.5206360
Polk,0.5207446
Lemus,0.5208531
